X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8382402.07321033,4853149.67094565,12356,10719236E,Bus,107,Eastbound,19236,Ashland Av & Beech Av,39.911911,-75.300399,Fall 2023,6,1,2,0,0,0
-8379965.51219584,4860908.4580085,12357,10418824E,Bus,104,Eastbound,18824,West Chester Pk & Cedar Ln - FS,39.965351,-75.278511,Fall 2023,17,3,5,3,6,2
-8361392.07779597,4863861.99014212,12358,8917816E,Bus,89,Eastbound,17816,Aramingo Av & Ann St,39.985683,-75.111663,Fall 2023,25,7,5,3,5,1
-8381859.39069271,4852581.6474989,12359,10719233E,Bus,107,Eastbound,19233,Ashland Av & Garfield Av,39.907997,-75.295524,Fall 2023,3,3,1,1,0,0
-8408432.35502048,4861026.97749293,12360,10418759E,Bus,104,Eastbound,18759,West Chester Pk & Chester Hollow - FS,39.966167,-75.534233,Fall 2023,1,5,2,2,1,1
-8361595.12454717,4863724.54976527,12361,8917815E,Bus,89,Eastbound,17815,Aramingo Av & Cambria St,39.984737,-75.113487,Fall 2023,39,8,21,1,12,3
-8382248.34099354,4852984.65925678,12362,10719235E,Bus,107,Eastbound,19235,Ashland Av & Glenhaven Rd,39.910774,-75.299018,Fall 2023,0,0,3,4,0,0
-8407639.87156552,4861099.01943945,12363,1041993E,Bus,104,Eastbound,1993,West Chester Pk & Chester Rd - MBNS,39.966663,-75.527114,Fall 2023,23,6,15,3,9,5
-8359505.76902448,4865145.68217856,12364,89483E,Bus,89,Eastbound,483,Aramingo Av & Castor Av,39.994518,-75.094718,Fall 2023,45,49,28,32,21,16
-8381503.50228064,4852179.08742567,12365,10731401E,Bus,107,Eastbound,31401,Ashland Av & MacDade Blvd - FS,39.905223,-75.292327,Fall 2023,7,12,10,16,0,0
-8393034.53173446,4863868.67333792,12366,10418791E,Bus,104,Eastbound,18791,West Chester Pk & Clover Ln - MBNS,39.985729,-75.395912,Fall 2023,41,4,31,1,21,1
-8361082.94357003,4864072.65826175,12367,8917817E,Bus,89,Eastbound,17817,Aramingo Av & Clearfield St,39.987133,-75.108886,Fall 2023,19,6,8,4,7,4
-8382075.12786587,4852806.29877899,12368,10719234E,Bus,107,Eastbound,19234,Ashland Av & Stratford Rd,39.909545,-75.297462,Fall 2023,7,3,3,0,0,0
-8380683.96818942,4861086.23776563,12369,10418821E,Bus,104,Eastbound,18821,West Chester Pk & Cloverdale Av,39.966575,-75.284965,Fall 2023,16,4,2,4,1,1
-8362275.39795541,4862540.25868751,12370,8917811E,Bus,89,Eastbound,17811,Aramingo Av & Cumberland St - FS,39.976585,-75.119598,Fall 2023,22,7,11,3,4,0
-8383544.43382485,4855045.97812405,12371,10719247E,Bus,107,Eastbound,19247,Baltimore Av & Bishop Av,39.924976,-75.310661,Fall 2023,0,1,0,1,0,0
-8378565.78091861,4860579.77718278,12372,10418830E,Bus,104,Eastbound,18830,West Chester Pk & College Av,39.963088,-75.265937,Fall 2023,2,17,5,7,5,10
-8362166.63881291,4862847.79469056,12373,8917812E,Bus,89,Eastbound,17812,Aramingo Av & Huntingdon St,39.978702,-75.118621,Fall 2023,16,4,7,0,5,0
-8397659.74525743,4862442.20362774,12374,10418778E,Bus,104,Eastbound,18778,West Chester Pk & Crum Creek Rd,39.97591,-75.437461,Fall 2023,2,0,2,0,4,2
-8383254.7805098,4855157.31486453,12375,10719246E,Bus,107,Eastbound,19246,Baltimore Av & Delmar Dr,39.925743,-75.308059,Fall 2023,6,4,2,3,0,0
-8362031.60827057,4863239.60093366,12376,8917813E,Bus,89,Eastbound,17813,Aramingo Av & Lehigh Av,39.981399,-75.117408,Fall 2023,7,2,3,0,3,0
-8381963.02913864,4861400.41026619,12377,1042202E,Bus,104,Eastbound,2202,West Chester Pk & Darby Rd - FS,39.968738,-75.296455,Fall 2023,3,3,1,0,2,2
-8382720.55827349,4855369.83069754,12378,1072045E,Bus,107,Eastbound,2045,Baltimore Av & Oak Av - FS,39.927207,-75.30326,Fall 2023,1,6,2,4,0,0
-8360284.67150156,4864616.92915133,12379,8917821E,Bus,89,Eastbound,17821,Aramingo Av & Ontario St,39.990879,-75.101715,Fall 2023,6,16,4,8,2,4
-8382164.29477799,4861452.55543876,12380,10418817E,Bus,104,Eastbound,18817,West Chester Pk & Darby Rd - MBNS,39.969097,-75.298263,Fall 2023,25,13,10,3,12,5
-8387329.74178978,4853443.56398246,12381,10719210E,Bus,107,Eastbound,19210,Baltimore Pk & Chester Rd,39.913936,-75.344665,Fall 2023,4,0,0,1,0,0
-8361838.02367608,4863538.29639307,12382,8917814E,Bus,89,Eastbound,17814,Aramingo Av & Somerset St,39.983455,-75.115669,Fall 2023,8,4,3,2,0,1
-8401857.0466578,4861458.65600609,12383,10418770E,Bus,104,Eastbound,18770,West Chester Pk & Delchester Rd,39.969139,-75.475166,Fall 2023,3,0,0,0,0,0
-8386812.55143556,4853588.69955128,12384,10719212E,Bus,107,Eastbound,19212,Baltimore Pk & Church Rd,39.914936,-75.340019,Fall 2023,7,0,5,0,0,0
-8360024.74049055,4864791.43342502,12385,8917822E,Bus,89,Eastbound,17822,Aramingo Av & Tioga St,39.99208,-75.09938,Fall 2023,20,21,8,13,8,6
-8392353.3677703,4863691.86073803,12386,10418793E,Bus,104,Eastbound,18793,West Chester Pk & Dunwoody Village Rd - FS,39.984512,-75.389793,Fall 2023,8,2,2,1,5,2
-8387108.10468361,4853500.60200825,12387,10719211E,Bus,107,Eastbound,19211,Baltimore Pk & Riverview Rd - MBFS,39.914329,-75.342674,Fall 2023,0,0,3,0,0,0
-8359771.59996849,4864965.50485825,12388,8923999E,Bus,89,Eastbound,23999,Aramingo Av & Venango St,39.993278,-75.097106,Fall 2023,19,17,8,5,4,5
-8404599.40231349,4860838.59608295,12389,10418768E,Bus,104,Eastbound,18768,West Chester Pk & Dutton Mill Rd,39.96487,-75.499801,Fall 2023,0,2,0,0,0,1
-8387588.78224486,4853406.55475148,12390,10732067E,Bus,107,Eastbound,32067,Baltimore Pk & Sproul Rd - MBFS,39.913681,-75.346992,Fall 2023,0,1,0,0,0,0
-8360472.35616303,4864486.59781947,12391,8917819E,Bus,89,Eastbound,17819,Aramingo Av & Westmoreland St - FS,39.989982,-75.103401,Fall 2023,10,5,4,2,1,2
-8384487.97782881,4861992.17964246,12392,1041998E,Bus,104,Eastbound,1998,West Chester Pk & Eagle Rd - FS,39.972812,-75.319137,Fall 2023,19,9,6,9,7,5
-8386569.65230664,4853664.46116001,12393,10719213E,Bus,107,Eastbound,19213,Baltimore Pk & Thomson Av,39.915458,-75.337837,Fall 2023,2,0,2,0,0,0
-8362404.52856473,4862377.2699212,12394,8922033E,Bus,89,Eastbound,22033,Aramingo Av & York St - FS,39.975463,-75.120758,Fall 2023,24,3,9,2,9,1
-8388368.46395837,4863122.07196454,12395,10418804E,Bus,104,Eastbound,18804,West Chester Pk & Edgewood Rd,39.98059,-75.353996,Fall 2023,2,1,0,1,0,0
-8386152.64949413,4853841.67591365,12396,10714842E,Bus,107,Eastbound,14842,Baltimore Pk & Woodland Av,39.916679,-75.334091,Fall 2023,4,2,5,2,0,0
-8358334.57666184,4868393.79414332,12397,89220E,Bus,89,Eastbound,220,Arrott Transportation Center,40.016868,-75.084197,Fall 2023,0,39,0,16,0,11
-8394643.09837643,4863898.6024874,12398,10418787E,Bus,104,Eastbound,18787,West Chester Pk & Ellis Av - FS,39.985935,-75.410362,Fall 2023,4,0,0,1,0,0
-8381867.07173757,4853492.32929719,12399,10719238E,Bus,107,Eastbound,19238,Beech Av & Madison Av,39.914272,-75.295593,Fall 2023,0,1,1,0,0,0
-8362689.84041964,4866968.85383627,12400,8917894E,Bus,89,Eastbound,17894,B St & Erie Av,40.007064,-75.123321,Fall 2023,17,24,2,5,2,4
-8378801.11032215,4860635.83951473,12401,10418829E,Bus,104,Eastbound,18829,West Chester Pk & Elm Av,39.963474,-75.268051,Fall 2023,10,10,2,4,2,5
-8382138.8026146,4853340.66414796,12402,10719237E,Bus,107,Eastbound,19237,Beech Av & Maple Av,39.913227,-75.298034,Fall 2023,4,0,2,1,0,0
-8362774.77719111,4866484.90904427,12403,8917893E,Bus,89,Eastbound,17893,B St & Venango St,40.003734,-75.124084,Fall 2023,3,0,1,1,1,3
-8410694.81235136,4861217.54119845,12404,10418755E,Bus,104,Eastbound,18755,West Chester Pk & Falcon Ln,39.967479,-75.554557,Fall 2023,0,5,1,3,1,2
-8383556.34501036,4855309.00773741,12405,10719248E,Bus,107,Eastbound,19248,Bishop Av & Delmar Dr,39.926788,-75.310768,Fall 2023,1,0,0,1,0,0
-8359234.92870338,4865395.61097439,12406,8928501E,Bus,89,Eastbound,28501,Butler St & Aramingo Av - FS,39.996238,-75.092285,Fall 2023,34,45,16,15,14,18
-8410496.1070603,4861159.44212021,12407,10429718E,Bus,104,Eastbound,29718,West Chester Pk & Falcon Ln - MBFS,39.967079,-75.552772,Fall 2023,2,4,2,4,2,2
-8383527.40194276,4855829.57141361,12408,10719250E,Bus,107,Eastbound,19250,Bishop Av & Springfield Rd,39.930374,-75.310508,Fall 2023,4,3,1,1,0,0
-8359469.2562315,4865741.0171188,12409,8928502E,Bus,89,Eastbound,28502,Butler St & Sepviva St,39.998615,-75.09439,Fall 2023,34,19,18,11,11,7
-8411086.32300049,4861332.86887593,12410,10418754E,Bus,104,Eastbound,18754,West Chester Pk & Falcon Ln - MBNS,39.968273,-75.558074,Fall 2023,6,2,5,1,5,1
-8381444.94822849,4857000.86681194,12411,10719118E,Bus,107,Eastbound,19118,Burmont Rd & Berkley Av,39.938442,-75.291801,Fall 2023,3,1,1,1,0,0
-8359689.2235453,4868706.01770511,12412,8922096E,Bus,89,Eastbound,22096,Castor Av & Orthodox Av - MBNS,40.019016,-75.096366,Fall 2023,7,5,2,4,4,1
-8382584.74849472,4861564.39976872,12413,10418816E,Bus,104,Eastbound,18816,West Chester Pk & Gilmore Rd - FS,39.969867,-75.30204,Fall 2023,6,2,0,1,0,1
-8381158.74581766,4856664.62063719,12414,1072035E,Bus,107,Eastbound,2035,Burmont Rd & Dennison Av,39.936126,-75.28923,Fall 2023,5,1,2,0,0,0
-8359780.17156928,4867999.60412999,12415,8931490E,Bus,89,Eastbound,31490,Castor Av & Wingohocking St - FS,40.014156,-75.097183,Fall 2023,0,2,1,2,1,3
-8411711.49326078,4861510.65623214,12416,10418753E,Bus,104,Eastbound,18753,West Chester Pk & Glen Av,39.969497,-75.56369,Fall 2023,1,7,0,1,1,2
-8381664.02498637,4857373.56747103,12417,1072029E,Bus,107,Eastbound,2029,Burmont Rd & Marshall Rd - FS,39.941009,-75.293769,Fall 2023,3,1,3,2,0,0
-8359754.67940589,4868541.32872635,12418,8931491E,Bus,89,Eastbound,31491,Castor Av & Wyoming Av Circle,40.017883,-75.096954,Fall 2023,2,4,0,0,0,1
-8385421.39175911,4862212.25015309,12419,10418808E,Bus,104,Eastbound,18808,West Chester Pk & Glen Gary Dr,39.974327,-75.327522,Fall 2023,3,5,0,0,0,1
-8381330.28915297,4856818.07872762,12420,10719119E,Bus,107,Eastbound,19119,Burmont Rd & Mary St,39.937183,-75.290771,Fall 2023,6,0,2,0,0,0
-8362988.84457191,4862671.00027379,12421,8917806E,Bus,89,Eastbound,17806,Cedar St & Dauphin St,39.977485,-75.126007,Fall 2023,0,0,0,0,0,0
-8384859.11701111,4862077.01152554,12422,10418810E,Bus,104,Eastbound,18810,West Chester Pk & Glendale Rd,39.973396,-75.322471,Fall 2023,16,7,9,1,10,2
-8381564.72800058,4857208.4856334,12423,10719117E,Bus,107,Eastbound,19117,Burmont Rd & Plumstead Av,39.939872,-75.292877,Fall 2023,2,1,1,0,0,0
-8362858.82340666,4862758.5980999,12424,8923993E,Bus,89,Eastbound,23993,Cedar St & York St,39.978088,-75.124839,Fall 2023,8,0,4,0,1,0
-8406092.5306435,4860959.87437581,12425,10418765E,Bus,104,Eastbound,18765,West Chester Pk & Green Ln,39.965705,-75.513214,Fall 2023,1,0,0,0,0,0
-8380927.75787426,4856690.17262401,12426,10729766E,Bus,107,Eastbound,29766,Dennison Av & Abbey Terrace,39.936302,-75.287155,Fall 2023,3,1,0,0,0,0
-8363420.20759873,4863312.24005289,12427,8917801E,Bus,89,Eastbound,17801,Dauphin St & Amber St,39.981899,-75.129882,Fall 2023,0,0,0,0,0,0
-8390162.15491353,4863466.23674365,12428,10418800E,Bus,104,Eastbound,18800,West Chester Pk & Hawthorne Rd,39.982959,-75.370109,Fall 2023,4,0,3,0,2,0
-8384970.43650191,4852589.91945214,12429,10719218E,Bus,107,Eastbound,19218,Franklin Av & Amosland Rd,39.908054,-75.323471,Fall 2023,2,0,0,1,0,0
-8363510.26506678,4863446.33326333,12430,8917800E,Bus,89,Eastbound,17800,Dauphin St & Coral St,39.982822,-75.130691,Fall 2023,4,0,1,0,1,0
-8406273.42481603,4860975.99651191,12431,10418764E,Bus,104,Eastbound,18764,West Chester Pk & Hilltop Rd,39.965816,-75.514839,Fall 2023,0,0,0,0,0,0
-8384655.29102347,4852766.53455216,12432,10719219E,Bus,107,Eastbound,19219,Franklin Av & Amosland Rd - MBFS,39.909271,-75.32064,Fall 2023,0,0,1,0,0,0
-8363600.32253483,4863587.6924227,12433,8917799E,Bus,89,Eastbound,17799,Dauphin St & Emerald St,39.983795,-75.1315,Fall 2023,5,0,2,0,1,0
-8405824.13935119,4860935.03762277,12434,10418766E,Bus,104,Eastbound,18766,West Chester Pk & Hunters Run - MBNS,39.965534,-75.510803,Fall 2023,1,3,3,0,0,0
-8383796.68379099,4853177.24572541,12435,10719222E,Bus,107,Eastbound,19222,Franklin Av & Dale Rd,39.912101,-75.312927,Fall 2023,0,1,0,0,0,0
-8363281.83747167,4863117.71368589,12436,8917802E,Bus,89,Eastbound,17802,Dauphin St & Frankford Av,39.98056,-75.128639,Fall 2023,6,0,4,0,0,0
-8385150.44011852,4862142.96009982,12437,10418809E,Bus,104,Eastbound,18809,West Chester Pk & Ivy Rock Ln,39.97385,-75.325088,Fall 2023,3,0,0,0,0,0
-8385175.93228191,4852404.45520599,12438,10719217E,Bus,107,Eastbound,19217,Franklin Av & Kedron Av - FS,39.906776,-75.325317,Fall 2023,1,0,0,0,0,0
-8363694.61014353,4863725.71204377,12439,8921150E,Bus,89,Eastbound,21150,Dauphin St & Front St,39.984745,-75.132347,Fall 2023,37,0,12,0,8,0
-8379253.73537171,4860741.57451514,12440,10418827E,Bus,104,Eastbound,18827,West Chester Pk & Kenmore Rd,39.964202,-75.272117,Fall 2023,4,5,0,3,0,4
-8384035.35277925,4853067.09219433,12441,10719221E,Bus,107,Eastbound,19221,Franklin Av & Quaint St - FS,39.911342,-75.315071,Fall 2023,0,0,0,0,0,0
-8362452.0619873,4866944.43803809,12442,8917442E,Bus,89,Eastbound,17442,Erie Av & B St - MBFS,40.006896,-75.121185,Fall 2023,1,2,0,1,0,0
-8411971.31295229,4861522.27643162,12443,10418752E,Bus,104,Eastbound,18752,West Chester Pk & Kingsway Rd - FS,39.969577,-75.566024,Fall 2023,2,0,0,0,1,0
-8362256.69628096,4866904.61716284,12444,8917895E,Bus,89,Eastbound,17895,Erie Av & D St,40.006622,-75.11943,Fall 2023,0,3,0,0,0,1
-8384226.37702545,4852980.74080669,12445,10719220E,Bus,107,Eastbound,19220,Franklin Av & Quince Ln - FS,39.910747,-75.316787,Fall 2023,0,0,1,0,0,0
-8390437.33669477,4863519.99086805,12446,10418799E,Bus,104,Eastbound,18799,West Chester Pk & Latches Ln,39.983329,-75.372581,Fall 2023,14,2,15,5,15,2
-8362032.4988265,4866866.39508619,12447,8930927E,Bus,89,Eastbound,30927,Erie Av & D St - MBFS,40.006359,-75.117416,Fall 2023,1,1,1,0,0,1
-8383462.8366381,4853335.0039623,12448,10719223E,Bus,107,Eastbound,19223,Franklin Av & South Av,39.913188,-75.309928,Fall 2023,0,4,3,2,0,0
-8386116.91593759,4862538.07967566,12449,1042200E,Bus,104,Eastbound,2200,West Chester Pk & Lawrence Rd - MBFS,39.97657,-75.33377,Fall 2023,12,5,6,1,14,0
-8361819.32200163,4866828.02782654,12450,8917896E,Bus,89,Eastbound,17896,Erie Av & F St,40.006095,-75.115501,Fall 2023,1,1,0,0,0,0
-8382063.21668035,4857829.916146,12451,10719258E,Bus,107,Eastbound,19258,Garrett Rd & Burmont Rd,39.944152,-75.297355,Fall 2023,2,7,7,5,0,0
-8381116.22177217,4861192.12280989,12452,10418820E,Bus,104,Eastbound,18820,West Chester Pk & Linden Av - FS,39.967304,-75.288848,Fall 2023,23,6,9,5,14,3
-8359977.20706798,4865913.36140764,12453,8924138E,Bus,89,Eastbound,24138,Frankford Av & Castor Av,39.999801,-75.098953,Fall 2023,4,9,1,1,1,5
-8382603.33884968,4857475.49271933,12454,10719256E,Bus,107,Eastbound,19256,Garrett Rd & Childs Av,39.941711,-75.302207,Fall 2023,2,3,0,0,0,0
-8389601.66127738,4863363.23303214,12455,10418802E,Bus,104,Eastbound,18802,West Chester Pk & Malin Rd,39.98225,-75.365074,Fall 2023,14,2,4,0,3,0
-8363365.88368722,4862999.60506308,12456,8924155E,Bus,89,Eastbound,24155,Frankford Av & Susquehanna Av,39.979747,-75.129394,Fall 2023,1,2,0,0,0,0
-8382258.58238669,4857708.6760663,12457,10719257E,Bus,107,Eastbound,19257,Garrett Rd & Morgan Av - FS,39.943317,-75.29911,Fall 2023,1,2,2,3,0,0
-8407934.64557715,4861074.61807644,12458,10418760E,Bus,104,Eastbound,18760,West Chester Pk & Manley Rd,39.966495,-75.529762,Fall 2023,0,3,0,3,0,4
-8360226.00612991,4865694.37132937,12459,8924139E,Bus,89,Eastbound,24139,Frankford Av & Venango St,39.998294,-75.101188,Fall 2023,4,10,3,2,2,1
-8388380.37514389,4860440.20368459,12460,1072093E,Bus,107,Eastbound,2093,Lawrence Park Shopping Center,39.962127,-75.354103,Fall 2023,27,0,18,0,0,0
-8383838.31728054,4861845.32342143,12461,10418813E,Bus,104,Eastbound,18813,West Chester Pk & Manoa Rd - FS,39.971801,-75.313301,Fall 2023,4,4,1,1,4,5
-8361582.32280573,4866832.53306525,12462,8917897E,Bus,89,Eastbound,17897,G St & Erie Av - FS,40.006126,-75.113372,Fall 2023,2,6,1,1,0,1
-8378365.40583518,4859353.31132262,12463,10719275E,Bus,107,Eastbound,19275,Long Ln & Locust St,39.954643,-75.264137,Fall 2023,9,0,2,1,0,0
-8410304.97149461,4861104.53880368,12464,10418756E,Bus,104,Eastbound,18756,West Chester Pk & Mary Fran Dr,39.966701,-75.551055,Fall 2023,7,1,2,0,3,1
-8361443.95267868,4867675.77538192,12465,891135E,Bus,89,Eastbound,1135,G St & Hunting Park Av,40.011928,-75.112129,Fall 2023,15,11,3,4,2,4
-8378309.30081182,4859205.33237226,12466,10719274E,Bus,107,Eastbound,19274,Long Ln & Pine St,39.953624,-75.263633,Fall 2023,0,4,1,1,0,0
-8391101.46877684,4863594.23015092,12467,10418798E,Bus,104,Eastbound,18798,West Chester Pk & Media Line Rd,39.98384,-75.378547,Fall 2023,20,8,14,2,4,1
-8361516.97826464,4867237.28624584,12468,8917898E,Bus,89,Eastbound,17898,G St & Luzerne St,40.008911,-75.112785,Fall 2023,1,5,1,0,2,2
-8378305.9612271,4859705.04246513,12469,10719276E,Bus,107,Eastbound,19276,Long Ln & Walnut St,39.957065,-75.263603,Fall 2023,5,3,2,2,0,0
-8400477.79816687,4861926.23206975,12470,10418773E,Bus,104,Eastbound,18773,West Chester Pk & Miller Rd,39.972358,-75.462776,Fall 2023,0,0,0,0,0,0
-8361480.46547166,4867451.22350251,12471,8917899E,Bus,89,Eastbound,17899,G St & Lycoming St,40.010383,-75.112457,Fall 2023,3,7,0,3,0,4
-8382199.13777861,4851728.51229947,12472,1079933E,Bus,107,Eastbound,9933,MacDade Blvd & Dalmas Av - FS,39.902118,-75.298576,Fall 2023,2,2,2,2,0,0
-8399517.22228081,4862152.83789756,12473,10418775E,Bus,104,Eastbound,18775,West Chester Pk & Miller Rd - MBNS,39.973918,-75.454147,Fall 2023,1,1,0,1,0,0
-8381753.19189849,4851989.2774438,12474,10720339E,Bus,107,Eastbound,20339,MacDade Blvd & Gardner Av,39.903915,-75.29457,Fall 2023,0,2,1,2,0,0
-8387573.53147462,4862963.5771282,12475,10418806E,Bus,104,Eastbound,18806,West Chester Pk & New Ardmore Av,39.979499,-75.346855,Fall 2023,16,4,2,4,11,3
-8381929.85593038,4851884.65131952,12476,1079948E,Bus,107,Eastbound,9948,MacDade Blvd & Knowles Av,39.903194,-75.296157,Fall 2023,1,4,0,0,0,0
-8393514.31873978,4864002.19291026,12477,1041995E,Bus,104,Eastbound,1995,West Chester Pk & Newtown St Rd - FS,39.986648,-75.400222,Fall 2023,7,4,4,3,2,1
-8382527.75291543,4851533.19686576,12478,1072076E,Bus,107,Eastbound,2076,MacDade Blvd & South Av - FS,39.900772,-75.301528,Fall 2023,8,14,0,8,0,0
-8380176.12867242,4860959.87437581,12479,10418823E,Bus,104,Eastbound,18823,West Chester Pk & Park Av,39.965705,-75.280403,Fall 2023,16,11,6,4,10,5
-8381822.87789973,4853423.10003771,12480,10719239E,Bus,107,Eastbound,19239,Madison Av & Rively Av,39.913795,-75.295196,Fall 2023,4,1,3,2,0,0
-8379516.226731,4860804.75462005,12481,10418826E,Bus,104,Eastbound,18826,West Chester Pk & Pennock Av,39.964637,-75.274475,Fall 2023,19,14,5,5,4,3
-8380539.58680987,4858051.49165969,12482,10719264E,Bus,107,Eastbound,19264,Marshall Rd & Ardmore Av,39.945678,-75.283668,Fall 2023,5,0,0,0,0,0
-8384211.12625521,4861931.31611814,12483,10418812E,Bus,104,Eastbound,18812,West Chester Pk & Pinzon Av - FS,39.972393,-75.31665,Fall 2023,5,1,1,0,0,0
-8380993.99297128,4857797.24651781,12484,10719262E,Bus,107,Eastbound,19262,Marshall Rd & Eldon Av,39.943927,-75.28775,Fall 2023,2,1,3,0,0,0
-8400952.5757951,4861750.0350869,12485,10418772E,Bus,104,Eastbound,18772,West Chester Pk & Plumsock Rd - FS,39.971145,-75.467041,Fall 2023,2,1,5,3,5,1
-8378537.83972642,4858911.26887243,12486,10722104E,Bus,107,Eastbound,22104,Marshall Rd & Gilpin Rd,39.951599,-75.265686,Fall 2023,17,6,4,5,0,0
-8398752.79133753,4862262.07537499,12487,10418776E,Bus,104,Eastbound,18776,West Chester Pk & Providence - MBFS,39.97467,-75.44728,Fall 2023,0,0,0,0,0,0
-8378367.07562754,4859011.46730933,12488,10722131E,Bus,107,Eastbound,22131,Marshall Rd & Long Ln - MBNS,39.952289,-75.264152,Fall 2023,8,9,3,2,0,0
-8380716.25084175,4857952.31930831,12489,10719263E,Bus,107,Eastbound,19263,Marshall Rd & Mansfield Av,39.944995,-75.285255,Fall 2023,8,2,4,1,0,0
-8380317.94970369,4858177.23723593,12490,10719265E,Bus,107,Eastbound,19265,Marshall Rd & Windermere Av,39.946544,-75.281677,Fall 2023,6,3,3,2,0,0
-8381719.2394538,4853777.95951643,12491,10719241E,Bus,107,Eastbound,19241,Oak Av & Magnolia Av - FS,39.91624,-75.294265,Fall 2023,7,2,1,1,0,0
-8382107.4105182,4854249.67373283,12492,10719243E,Bus,107,Eastbound,19243,Oak Av & Providence Rd,39.91949,-75.297752,Fall 2023,0,2,3,3,0,0
-8382204.25847519,4854518.19797815,12493,1072077E,Bus,107,Eastbound,2077,Oak Av & Secane Rd,39.92134,-75.298622,Fall 2023,3,8,4,3,0,0
-8382436.91621094,4855048.15549294,12494,10719245E,Bus,107,Eastbound,19245,Oak Ln & Broadway Av,39.924991,-75.300712,Fall 2023,1,0,0,0,0,0
-8382315.46664649,4854802.26098185,12495,10719244E,Bus,107,Eastbound,19244,Oak Ln & Bunting Ln,39.923297,-75.299621,Fall 2023,4,1,0,1,0,0
-8382544.78479752,4855218.13689625,12496,10729746E,Bus,107,Eastbound,29746,Oak Ln & Cambridge Rd,39.926162,-75.301681,Fall 2023,0,4,0,0,0,0
-8381918.83530079,4853932.38902895,12497,10719242E,Bus,107,Eastbound,19242,Oak Ln & Maple Av,39.917304,-75.296058,Fall 2023,0,0,0,0,0,0
-8387872.4243074,4860183.71889527,12498,10719197E,Bus,107,Eastbound,19197,Parkway Dr & Reed Rd - MBNS,39.960361,-75.34954,Fall 2023,1,0,0,0,0,0
-8388016.02645052,4860300.05120927,12499,10719196E,Bus,107,Eastbound,19196,Parkway Dr & Westbourne Dr - MBFS,39.961162,-75.35083,Fall 2023,2,0,1,0,0,0
-8379497.52505655,4858396.06156619,12500,10719269E,Bus,107,Eastbound,19269,Plumstead Av & Highland Av,39.948051,-75.274307,Fall 2023,3,0,3,1,0,0
-8381647.8836602,4860952.75740514,12501,11019820E,Bus,110,Eastbound,19820,Lansdowne Av & Harwood Av,39.965656,-75.293624,Fall 2023,9,2,9,3,2,1
-8381771.89357295,4861097.85746842,12502,11019819E,Bus,110,Eastbound,19819,Lansdowne Av & Manor Av,39.966655,-75.294738,Fall 2023,0,0,0,0,0,0
-8381876.4225748,4861234.24474637,12503,1102519E,Bus,110,Eastbound,2519,Lansdowne Av & Township Line Rd - FS,39.967594,-75.295677,Fall 2023,6,6,1,7,1,3
-8388546.79778263,4857069.5402496,12504,1102052E,Bus,110,Eastbound,2052,Marple Crossroads Shopping Ctr - 1,39.938915,-75.355598,Fall 2023,115,27,123,35,78,17
-8388712.44118492,4856924.93457828,12505,11029798E,Bus,110,Eastbound,29798,Marple Crossroads Shopping Ctr - 2,39.937919,-75.357086,Fall 2023,5,2,10,2,1,2
-8398053.81625484,4854021.65154252,12506,11015152E,Bus,110,Eastbound,15152,Middletown Rd & Bonsall Dr - FS,39.917919,-75.441001,Fall 2023,1,0,0,0,1,0
-8398304.39642862,4854639.54428736,12507,11015067E,Bus,110,Eastbound,15067,Middletown Rd & Juv Det Center,39.922176,-75.443252,Fall 2023,1,0,0,0,0,0
-8398266.99307971,4854267.96218094,12508,11015068E,Bus,110,Eastbound,15068,Middletown Rd & Old Forge Rd,39.919616,-75.442916,Fall 2023,1,0,0,0,0,0
-8378109.70496483,4852191.85764629,12509,11529956N,Bus,115,Northbound,29956,Henderson Dr & Sharon Hill Ct,39.905311,-75.26184,Fall 2023,0,3,0,0,0,0
-8396576.94057049,4839981.43793871,12510,11329909E,Bus,113,Eastbound,29909,Ridge Rd & Bradley St - FS,39.821117,-75.427734,Fall 2023,0,0,1,0,0,0
-8390157.92477288,4847662.94065108,12511,11826242S,Bus,118,Southbound,26242,Chestnut Pkwy & Blakeley Rd,39.874095,-75.370071,Fall 2023,0,0,0,0,0,0
-8398323.09810307,4854782.37485577,12512,11029919E,Bus,110,Eastbound,29919,Middletown Rd & Yearsley Mill Rd - MBFS,39.92316,-75.44342,Fall 2023,0,0,0,0,0,0
-8395204.4825685,4853579.84622089,12513,1102062E,Bus,110,Eastbound,2062,Old Baltimore Pk & School Ln - FS,39.914875,-75.415405,Fall 2023,8,0,0,0,0,0
-8394914.82925345,4853638.48153947,12514,11029809E,Bus,110,Eastbound,29809,Old Baltimore Pk & School Ln - MBFS,39.915279,-75.412803,Fall 2023,2,2,0,0,0,0
-8398747.78196045,4855540.97892416,12515,11029921E,Bus,110,Eastbound,29921,Penn State University,39.928386,-75.447235,Fall 2023,13,0,10,0,8,0
-8385064.61279112,4859278.52286312,12516,11020051E,Bus,110,Eastbound,20051,Pontiac Rd & Dermond Rd,39.954128,-75.324317,Fall 2023,6,0,0,0,0,0
-8388004.89450144,4853454.59421128,12517,1102047E,Bus,110,Eastbound,2047,Springfield Mall - east,39.914012,-75.35073,Fall 2023,66,33,66,22,34,16
