X,Y,FID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WK_Ons,WK_Offs,Sat_Ons,Sat_Offs,Sun_Ons,Sun_Offs
-8339208.44099018,4887626.24614158,17398,Bus,130,Southbound,28658,Bellevue Av & Parkview Av,40.149055,-74.912384,Fall 2025,0,0,0,0,0,0
-8339269.55539062,4886939.0152493,17399,Bus,130,Southbound,28660,Bellevue Av & Neshaminy St,40.144336,-74.912933,Fall 2025,0,0,0,0,0,0
-8339480.1718672,4886143.05795288,17400,Bus,130,Southbound,28662,Hulmeville Rd & Bensalem Blvd - FS,40.13887,-74.914825,Fall 2025,1,0,0,0,0,0
-8339993.13208078,4885435.98238429,17401,Bus,130,Southbound,28665,Hulmeville Rd & Florence Rd Ln,40.134014,-74.919433,Fall 2025,0,0,0,0,0,0
-8340311.61714394,4884959.87058919,17402,Bus,130,Southbound,28667,Hulmeville Rd & Bristol Rd,40.130744,-74.922294,Fall 2025,0,2,0,1,0,0
-8340485.72082754,4885133.27746226,17403,Bus,130,Southbound,28668,Pasqualone & Bristol Rd,40.131935,-74.923858,Fall 2025,5,1,5,0,0,0
-8340700.56744477,4885526.98495286,17404,Bus,130,Southbound,28670,Pasqualone Blvd & Springdale Dr,40.134639,-74.925788,Fall 2025,0,0,1,0,0,0
-8341137.16248766,4886317.94172692,17405,Bus,130,Southbound,28672,Pasqualone Blvd & Bensalem Blvd - FS,40.140071,-74.92971,Fall 2025,1,0,0,0,0,0
-8341440.39678058,4886845.23283256,17406,Bus,130,Southbound,28676,Pasqualone Blvd & Declaration Dr,40.143692,-74.932434,Fall 2025,1,0,0,0,0,0
-8341813.20575525,4887006.29448724,17407,Bus,130,Southbound,28678,Neshaminy Blvd & Durham Pl,40.144798,-74.935783,Fall 2025,7,5,2,1,0,0
-8343543.22196166,4885859.11502846,17408,Bus,130,Southbound,28680,Neshaminy Blvd & Bristol Rd - MBNS,40.13692,-74.951324,Fall 2025,3,0,4,2,5,0
-8344164.94131774,4884196.82909294,17409,Bus,130,Southbound,28685,Richlieu Rd & Debra Dr - MBNS,40.125503,-74.956909,Fall 2025,5,6,1,3,3,2
-8344621.79650796,4883612.0305857,17410,Bus,130,Southbound,28688,Richlieu Rd & Esssington Way,40.121486,-74.961013,Fall 2025,5,1,3,0,1,0
-8339340.02062829,4886355.80206839,17411,Bus,130,Southbound,29601,Hulmeville Rd & Bensalem Blvd  - MBNS,40.140331,-74.913566,Fall 2025,1,2,1,0,0,0
-8345098.24392856,4900772.77813664,17412,Bus,130,Southbound,29691,Bucks County Community College - 2,40.239265,-74.965293,Fall 2025,21,0,1,0,0,0
-8340985.10006323,4899250.87253363,17413,Bus,130,Southbound,29693,Washington Av & Norwood Av - FS,40.228828,-74.928344,Fall 2025,0,0,0,0,0,0
-8341188.92605088,4896115.93497271,17414,Bus,130,Southbound,29694,Newtown Langhorne Rd & Pennwood Village,40.207324,-74.930175,Fall 2025,1,0,0,0,0,0
-8341684.07514593,4898270.3686981,17415,Bus,130,Southbound,29804,State St & Chancellor St,40.222103,-74.934623,Fall 2025,0,0,0,0,0,0
-8343735.13676379,4882984.03302541,17416,Bus,130,Southbound,30140,Parx Casino,40.117172,-74.953048,Fall 2025,11,7,14,6,4,4
-8342625.17012109,4900176.93662081,17417,Bus,130,Southbound,30411,West Rd & Eagle Rd - MBNS,40.235179,-74.943077,Fall 2025,6,0,3,0,0,0
-8344490.99610628,4900559.72347954,17418,Bus,130,Southbound,30706,Bucks County Community College 3,40.237804,-74.959838,Fall 2025,0,0,0,0,0,0
-8346239.71398715,4875507.60471052,17419,Bus,130,Southbound,30710,Bristol Pk & Colonial Av,40.065792,-74.975547,Fall 2025,0,0,0,0,0,1
-8343623.03803656,4885833.63336959,17420,Bus,130,Southbound,31300,Neshaminy Blvd & Neshaminy Mall Dr,40.136745,-74.952041,Fall 2025,0,0,0,0,0,0
-8343689.27313359,4881788.5603958,17421,Bus,130,Southbound,31311,Street Rd & Castle Dr - MBNS,40.108959,-74.952636,Fall 2025,1,4,3,4,2,1
-8343169.52243107,4886106.36333185,17422,Bus,130,Southbound,31360,Neshaminy Blvd & Bristol Rd,40.138618,-74.947967,Fall 2025,2,1,1,0,0,0
-8344401.82919415,4880251.23728856,17423,Bus,130,Southbound,31843,Plum Av & Knights Rd - MBNS,40.098396,-74.959037,Fall 2025,4,2,0,5,0,1
-8340003.37347393,4899372.18475646,17424,Bus,130,Southbound,31844,Newtown Yardley Rd & Terry Dr,40.22966,-74.919525,Fall 2025,1,0,0,0,0,0
-8341134.60213937,4895251.90274688,17425,Bus,130,Southbound,32040,Newtown Rd & St Mary Blvd - FS,40.201396,-74.929687,Fall 2025,0,0,0,0,0,0
-8343739.36690444,4885769.71109698,17426,Bus,130,Southbound,32275,Neshaminy Blvd & Rockhill Rd - 2 MBFS,40.136306,-74.953086,Fall 2025,1,0,1,0,1,0
-8387346.77367187,4882442.10053782,17427,Bus,131,Eastbound,1649,Norristown Transit Center,40.113449,-75.344818,Fall 2025,0,95,0,45,0,40
-8396054.62951969,4882994.51388168,17428,Bus,131,Eastbound,1818,Audubon Rd & Adams Av - FS,40.117244,-75.423042,Fall 2025,7,0,0,0,0,0
-8395504.2659572,4882608.62189425,17429,Bus,131,Eastbound,18323,Trooper Rd & Parkview Dr - FS,40.114593,-75.418098,Fall 2025,5,0,0,0,0,0
-8393921.97071507,4884384.49020665,17430,Bus,131,Eastbound,18326,Blvd of Generals & Trooper Rd - MBFS,40.126792,-75.403884,Fall 2025,1,0,0,0,0,0
-8393558.51257763,4884094.62880386,17431,Bus,131,Eastbound,18327,Blvd of Generals & General Washington Av,40.124801,-75.400619,Fall 2025,3,0,0,0,0,0
-8393130.48913553,4885030.48511197,17432,Bus,131,Eastbound,18332,Egypt Rd & Willowbrook Dr - FS,40.131229,-75.396774,Fall 2025,9,0,3,0,5,0
-8392448.43461544,4885071.54368472,17433,Bus,131,Eastbound,18333,Egypt Rd & Port Indian Rd,40.131511,-75.390647,Fall 2025,0,0,1,0,0,0
-8391749.45953275,4885163.70769715,17434,Bus,131,Eastbound,18334,Egypt Rd & School Ln - FS,40.132144,-75.384368,Fall 2025,1,1,0,0,0,0
-8391523.59228593,4885179.8692475,17435,Bus,131,Eastbound,18335,Egypt Rd & Varnum Rd,40.132255,-75.382339,Fall 2025,0,0,1,1,0,0
-8390664.09449751,4885002.67603357,17436,Bus,131,Eastbound,18337,Schuylkill Av & Main St - FS,40.131038,-75.374618,Fall 2025,3,2,4,0,1,0
-8390432.21599819,4885322.55795448,17437,Bus,131,Eastbound,18338,Schuylkill Av & Marshall St,40.133235,-75.372535,Fall 2025,2,0,0,0,1,0
-8390119.74218753,4885103.28411658,17438,Bus,131,Eastbound,18339,Marshall St & Whitehall Rd,40.131729,-75.369728,Fall 2025,1,2,2,3,0,0
-8389816.50789461,4884882.70477966,17439,Bus,131,Eastbound,18340,Marshall St & Prospect Av,40.130214,-75.367004,Fall 2025,4,3,0,2,0,2
-8389465.74017912,4884630.53693403,17440,Bus,131,Eastbound,18341,Marshall St & Jefferson Village Dr,40.128482,-75.363853,Fall 2025,10,1,3,4,1,2
-8389256.7934949,4884481.16109067,17441,Bus,131,Eastbound,18342,Marshall St & Montgomery Av,40.127456,-75.361976,Fall 2025,0,1,0,0,0,1
-8389034.26583281,4884319.55818517,17442,Bus,131,Eastbound,18343,Marshall St & Forrest Av,40.126346,-75.359977,Fall 2025,6,8,4,4,5,9
-8388815.96831136,4884153.00804203,17443,Bus,131,Eastbound,18344,Marshall St & Selma St,40.125202,-75.358016,Fall 2025,7,11,3,6,1,5
-8388120.44413289,4883627.60729491,17444,Bus,131,Eastbound,18348,Marshall St & Haws Av,40.121593,-75.351768,Fall 2025,0,14,5,7,4,7
-8387919.95772997,4883480.43020775,17445,Bus,131,Eastbound,18349,Marshall St & George St,40.120582,-75.349967,Fall 2025,5,15,1,11,2,11
-8387740.84466928,4883346.64798872,17446,Bus,131,Eastbound,18350,Marshall St & Astor St,40.119663,-75.348358,Fall 2025,5,8,2,5,1,6
-8387603.25377866,4883245.47547656,17447,Bus,131,Eastbound,18351,Marshall St & Markley St,40.118968,-75.347122,Fall 2025,0,4,0,3,1,2
-8387442.73107294,4883163.37365125,17448,Bus,131,Eastbound,18352,Marshall St & Barbadoes St,40.118404,-75.34568,Fall 2025,1,5,0,6,0,6
-8387254.15585553,4883071.66497072,17449,Bus,131,Eastbound,18353,Marshall St & Cherry St,40.117774,-75.343986,Fall 2025,0,7,0,1,0,2
-8394103.75544353,4884540.56174081,17450,Bus,131,Eastbound,27847,Shannondell Blvd & Trooper Rd - FS,40.127864,-75.405517,Fall 2025,39,0,37,0,35,0
-8394215.07493433,4884745.55495805,17451,Bus,131,Eastbound,27848,Shannondell Blvd & Egypt Rd - MBNS,40.129272,-75.406517,Fall 2025,32,2,21,0,27,0
-8393573.76334787,4884974.43024337,17452,Bus,131,Eastbound,29626,Egypt Rd & Trooper Rd - FS,40.130844,-75.400756,Fall 2025,2,0,0,0,0,0
-8391020.76214601,4885179.8692475,17453,Bus,131,Eastbound,30433,Main St & Egypt Rd - MBFS,40.132255,-75.377822,Fall 2025,1,5,2,2,3,2
-8387148.84761724,4883020.13379928,17454,Bus,131,Eastbound,30750,Marshall St & Swede St,40.11742,-75.34304,Fall 2025,0,27,0,22,0,20
-8394799.3909415,4883506.48810826,17455,Bus,131,Eastbound,31009,Trooper Rd & Van Buren Av,40.120761,-75.411766,Fall 2025,4,0,0,0,0,0
-8388540.89784961,4883955.74292313,17456,Bus,131,Eastbound,31569,Marshall St & Buttonwood St,40.123847,-75.355545,Fall 2025,3,8,1,4,4,4
-8393599.25551126,4883846.4116983,17457,Bus,131,Eastbound,31574,Gen Armstead Av & Gen Washington Av - MBFS,40.123096,-75.400985,Fall 2025,0,0,0,0,0,0
-8393207.74486214,4883583.78876421,17458,Bus,131,Eastbound,31575,Gen Arnold Av & Gen Armstead Av - FS,40.121292,-75.397468,Fall 2025,6,0,0,0,0,0
-8393522.89034057,4884085.7482018,17459,Bus,131,Eastbound,31576,Blvd of Generals & Gen Washington Av,40.12474,-75.400299,Fall 2025,2,0,0,0,0,0
-8393240.91807039,4883864.17248089,17460,Bus,131,Eastbound,31577,Blvd of Generals & Lafayette Av,40.123218,-75.397766,Fall 2025,19,0,0,0,0,0
-8393909.28029312,4884389.5857869,17461,Bus,131,Eastbound,31578,Blvd of Generals & Trooper Rd - MBNS,40.126827,-75.40377,Fall 2025,50,0,45,0,36,0
-8387222.76375913,4882854.04221657,17462,Bus,131,Eastbound,31933,Swede St & Airy St,40.116279,-75.343704,Fall 2025,1,8,0,2,2,6
-8388270.72544546,4883742.0313496,17463,Bus,131,Eastbound,32042,Marshall St & Stanbridge St,40.122379,-75.353118,Fall 2025,7,9,1,8,2,6
-8387346.77367187,4882442.10053782,17464,Bus,131,Westbound,1649,Norristown Transit Center,40.113449,-75.344818,Fall 2025,156,0,53,0,52,0
-8388235.1032084,4883742.0313496,17465,Bus,131,Westbound,1679,Marshall St & Stanbridge St,40.122379,-75.352798,Fall 2025,16,5,7,3,7,4
-8394210.73347419,4884653.39483997,17466,Bus,131,Westbound,1715,Shannondell Blvd & Egypt Rd - MBFS,40.128639,-75.406478,Fall 2025,1,33,0,25,0,24
-8394586.21411663,4883962.43968188,17467,Bus,131,Westbound,1817,Eisenhower Av & Trooper Rd - MBFS,40.123893,-75.409851,Fall 2025,4,4,0,0,0,0
-8396054.62951969,4882994.51388168,17468,Bus,131,Westbound,1818,Audubon Rd & Adams Av - FS,40.117244,-75.423042,Fall 2025,0,13,0,0,0,0
-8388491.58331519,4883941.33034902,17469,Bus,131,Westbound,1822,Marshall St & Buttonwood St,40.123748,-75.355102,Fall 2025,5,3,5,1,5,3
-8387608.26315575,4882760.73519681,17470,Bus,131,Westbound,18304,Main St & Barbadoes St,40.115638,-75.347167,Fall 2025,16,0,7,0,7,0
-8387777.35746226,4882880.09846811,17471,Bus,131,Westbound,18307,Main St & Markley St,40.116458,-75.348686,Fall 2025,5,0,5,0,5,0
-8387701.77152801,4883344.31882574,17472,Bus,131,Westbound,18308,Marshall St & Astor St,40.119647,-75.348007,Fall 2025,24,2,16,0,12,0
-8394837.57352684,4884100.16098622,17473,Bus,131,Westbound,18315,Jefferson Av & Eisenhower - FS,40.124839,-75.412109,Fall 2025,2,2,0,0,0,0
-8395383.70694868,4883419.28903454,17474,Bus,131,Westbound,18318,Jefferson Av & Monroe Blvd,40.120162,-75.417015,Fall 2025,0,2,0,0,0,0
-8393921.97071507,4884384.49020665,17475,Bus,131,Westbound,18326,Blvd of Generals & Trooper Rd - MBFS,40.126792,-75.403884,Fall 2025,1,47,6,15,6,23
-8393558.51257763,4884094.62880386,17476,Bus,131,Westbound,18327,Blvd of Generals & General Washington Av,40.124801,-75.400619,Fall 2025,14,52,0,0,0,0
-8387886.8958412,4883480.43020775,17477,Bus,131,Westbound,18358,Marshall St & George St,40.120582,-75.34967,Fall 2025,14,4,12,1,12,0
-8388083.93133991,4883629.20864024,17478,Bus,131,Westbound,18359,Marshall St & Haws Av,40.121604,-75.35144,Fall 2025,18,12,10,1,9,6
-8388981.61171366,4884305.14508123,17479,Bus,131,Westbound,18364,Marshall St & Forrest Av,40.126247,-75.359504,Fall 2025,9,6,5,4,8,4
-8389203.24881983,4884466.74775138,17480,Bus,131,Westbound,18365,Marshall St & Montgomery Av,40.127357,-75.361495,Fall 2025,3,7,3,0,2,0
-8389457.27989782,4884648.8814913,17481,Bus,131,Westbound,18366,Marshall St & Jefferson Village Dr - FS,40.128608,-75.363777,Fall 2025,1,7,4,3,1,0
-8389772.31405677,4884876.58977898,17482,Bus,131,Westbound,18367,Marshall St & Prospect Av,40.130172,-75.366607,Fall 2025,1,2,2,1,1,0
-8390076.32758612,4885092.65542852,17483,Bus,131,Westbound,18368,Marshall St & Whitehall Rd,40.131656,-75.369338,Fall 2025,2,5,1,1,2,1
-8390619.90065967,4885512.57009021,17484,Bus,131,Westbound,18370,Marshall St & Liberty Av,40.13454,-75.374221,Fall 2025,1,0,0,0,0,0
-8391500.66047082,4885205.93162305,17485,Bus,131,Westbound,18373,Egypt Rd & Varnum Rd,40.132434,-75.382133,Fall 2025,1,0,1,0,1,0
-8391820.03608991,4885178.7044502,17486,Bus,131,Westbound,18374,Egypt Rd & School Ln - FS,40.132247,-75.385002,Fall 2025,1,0,0,0,0,0
-8392445.98558664,4885092.65542852,17487,Bus,131,Westbound,18375,Egypt Rd & Mill Rd,40.131656,-75.390625,Fall 2025,0,4,0,0,1,1
-8393132.15892789,4885046.06405391,17488,Bus,131,Westbound,18376,Egypt Rd & Willowbrook Dr,40.131336,-75.396789,Fall 2025,1,11,1,4,0,3
-8394288.10052029,4884180.66914793,17489,Bus,131,Westbound,18377,Trooper Rd & Forge Av - FS,40.125392,-75.407173,Fall 2025,1,0,0,0,0,0
-8395054.08993644,4883830.25232544,17490,Bus,131,Westbound,18378,Jefferson Av & Eisenhower Rd - MBFS,40.122985,-75.414054,Fall 2025,0,2,0,0,0,0
-8395568.83126186,4883524.83058216,17491,Bus,131,Westbound,18379,Monroe Blvd & Adams - MBNS,40.120887,-75.418678,Fall 2025,12,3,0,0,0,0
-8394136.92865179,4884539.542609,17492,Bus,131,Westbound,27917,Shannondell Blvd & Trooper Rd,40.127857,-75.405815,Fall 2025,1,58,0,31,0,35
-8394096.07439867,4884431.22405526,17493,Bus,131,Westbound,31007,Trooper Rd & Shannondell Blvd - FS,40.127113,-75.405448,Fall 2025,0,0,0,0,0,0
-8393599.25551126,4883846.4116983,17494,Bus,131,Westbound,31574,Gen Armstead Av & Gen Washington Av - MBFS,40.123096,-75.400985,Fall 2025,0,1,0,0,0,0
-8393207.74486214,4883583.78876421,17495,Bus,131,Westbound,31575,Gen Arnold Av & Gen Armstead Av - FS,40.121292,-75.397468,Fall 2025,2,12,0,0,0,0
-8393522.89034057,4884085.7482018,17496,Bus,131,Westbound,31576,Blvd of Generals & Gen Washington Av,40.12474,-75.400299,Fall 2025,0,0,0,0,0,0
-8393240.91807039,4883864.17248089,17497,Bus,131,Westbound,31577,Blvd of Generals & Lafayette Av,40.123218,-75.397766,Fall 2025,12,23,0,0,0,0
-8393909.28029312,4884389.5857869,17498,Bus,131,Westbound,31578,Blvd of Generals & Trooper Rd - MBNS,40.126827,-75.40377,Fall 2025,0,3,0,40,0,26
-8390414.40487966,4885345.9998674,17499,Bus,131,Westbound,31579,Marshall Rd & Schuylkill Av,40.133396,-75.372375,Fall 2025,0,1,0,2,0,0
-8391058.16549492,4885277.13030614,17500,Bus,131,Westbound,31847,Jefferson Av & Main St,40.132923,-75.378158,Fall 2025,5,3,0,1,2,4
-8407135.48295274,4872309.21902181,17501,Bus,204,Eastbound,30673,Lancaster Av & Morehall Rd - FS,40.0438,-75.522583,Fall 2025,0,0,0,0,0,0
-8421749.2830651,4874676.34983318,17502,Bus,204,Eastbound,31798,Uwchlan Av & Sheree Blvd,40.060077,-75.653861,Fall 2025,2,0,0,0,0,0
-8402846.45429196,4872101.1386494,17503,Bus,204,Westbound,1874,Paoli Regional Rail Station,40.042369,-75.484054,Fall 2025,27,0,15,0,15,0
-8408102.73800824,4872145.63345627,17504,Bus,204,Westbound,2289,Lancaster Av & Conestoga Rd - MBFS,40.042675,-75.531272,Fall 2025,0,3,0,0,0,2
-8409236.63834146,4871855.4029535,17505,Bus,204,Westbound,2290,Lancaster Av & Malin Rd - MBFS,40.040679,-75.541458,Fall 2025,1,6,1,1,0,0
-8419331.42372507,4871572.59633313,17506,Bus,204,Westbound,2295,Pottstown Pk & Sunrise Blvd - FS,40.038734,-75.632141,Fall 2025,1,0,0,1,0,0
-8421558.2588189,4874977.71712246,17507,Bus,204,Westbound,2298,Uwchlan Av & Gordon Dr - FS,40.062149,-75.652145,Fall 2025,0,1,0,0,0,0
-8422032.1458912,4874317.39727933,17508,Bus,204,Westbound,2299,Uwchlan Av & Marsh Creek Dr,40.057609,-75.656402,Fall 2025,0,0,0,0,0,0
-8422738.80201876,4873348.23214535,17509,Bus,204,Westbound,2300,Eagleview Blvd & Mukolian Dr - MBNS,40.050945,-75.66275,Fall 2025,0,2,0,2,0,0
-8424597.05827857,4875803.90611465,17510,Bus,204,Westbound,2302,Constitution Dr & Eagleview Blvd,40.067829,-75.679443,Fall 2025,0,1,0,0,0,0
-8403286.38891958,4872021.31023172,17511,Bus,204,Westbound,19379,Lancaster Av & Plank Av,40.04182,-75.488006,Fall 2025,0,0,2,0,0,0
-8403812.93011103,4871996.30036789,17512,Bus,204,Westbound,19380,Lancaster Av & Cedar Hollow Rd,40.041648,-75.492736,Fall 2025,3,0,0,0,0,0
-8413603.70196528,4870848.82260795,17513,Bus,204,Westbound,26857,Lancaster Av & Lockwood Ln,40.033756,-75.580688,Fall 2025,0,3,1,3,0,2
-8415150.26365087,4870572.58702451,17514,Bus,204,Westbound,26859,Lincoln Hwy & Church Farm Ln,40.031856,-75.594581,Fall 2025,0,0,0,0,0,0
-8415743.03993935,4870462.82186332,17515,Bus,204,Westbound,26860,Lincoln Hwy & Springdale Dr - MBNS,40.031101,-75.599906,Fall 2025,1,0,0,1,0,0
-8416335.92754731,4870352.47638953,17516,Bus,204,Westbound,26861,Lincoln Hwy & Belden Blvd,40.030342,-75.605232,Fall 2025,0,1,0,0,0,0
-8416596.63779475,4870324.70848607,17517,Bus,204,Westbound,26862,Lincoln Hwy & Ship Rd - MBNS,40.030151,-75.607574,Fall 2025,0,0,0,0,0,0
-8405022.4163785,4872116.11563726,17518,Bus,204,Westbound,29183,Lancaster Av & Chester Valley Rehab,40.042472,-75.503601,Fall 2025,0,0,0,0,0,0
-8405684.87866821,4872211.50358604,17519,Bus,204,Westbound,29184,Lancaster Av & Woodview Way,40.043128,-75.509552,Fall 2025,0,1,0,0,0,0
-8407220.30840472,4873242.21727983,17520,Bus,204,Westbound,29187,Matthews Rd & Morehall Rd - MBNS,40.050216,-75.523345,Fall 2025,0,1,0,2,0,0
-8407245.80056811,4872703.58038929,17521,Bus,204,Westbound,29197,Morehall Rd & Brennan Blvd,40.046512,-75.523574,Fall 2025,1,0,1,0,0,0
-8407460.75850484,4872318.08907185,17522,Bus,204,Westbound,29202,Lancaster Av & Morehall Rd - FS,40.043861,-75.525505,Fall 2025,1,0,0,0,0,0
-8410252.31737546,4871610.25494964,17523,Bus,204,Westbound,29206,Lancaster Av & Westgate Village Dr - FS,40.038993,-75.550582,Fall 2025,0,2,0,3,0,1
-8410994.59574007,4871450.60666178,17524,Bus,204,Westbound,29207,Lancaster Av & Church Rd - FS,40.037895,-75.55725,Fall 2025,2,1,0,1,0,0
-8411188.29165405,4871409.02292136,17525,Bus,204,Westbound,29208,Lancaster Av & Sproul Rd - MBNS,40.037609,-75.55899,Fall 2025,0,0,0,1,0,0
-8411729.3043793,4871291.39713152,17526,Bus,204,Westbound,29209,Lancaster Av & Aspen Ln - MBFS,40.0368,-75.56385,Fall 2025,0,0,0,0,0,1
-8412559.85910011,4871081.15723043,17527,Bus,204,Westbound,29211,Lancaster Av & Planebrook Rd - FS,40.035354,-75.571311,Fall 2025,1,0,0,0,1,0
-8421103.85265748,4874317.97903957,17528,Bus,204,Westbound,29216,Gordon Dr & Pickering Way,40.057613,-75.648063,Fall 2025,1,2,0,2,0,0
-8420687.74040089,4874487.70904602,17529,Bus,204,Westbound,29217,Welsh Pool Dr & Pickering Way - FS,40.05878,-75.644325,Fall 2025,0,3,0,0,0,0
-8421789.24676229,4874649.73337501,17530,Bus,204,Westbound,29221,Uwchlan Av & Sheree Blvd - FS,40.059894,-75.65422,Fall 2025,0,0,0,0,0,0
-8423876.82117314,4874537.15963756,17531,Bus,204,Westbound,29226,Eagleview Blvd & Wharton Blvd,40.05912,-75.672973,Fall 2025,0,0,0,0,0,0
-8424147.77281373,4874851.75844376,17532,Bus,204,Westbound,29227,Eagleview Blvd & Wharton Blvd - MBFS,40.061283,-75.675407,Fall 2025,0,0,0,0,0,0
-8424496.87073686,4875409.27591292,17533,Bus,204,Westbound,29229,Eagleview Blvd & Pennsylvania Dr - FS,40.065116,-75.678543,Fall 2025,0,1,0,0,0,0
-8413898.36465741,4870800.55351957,17534,Bus,204,Westbound,29487,Lincoln Hwy & Rt 202,40.033424,-75.583335,Fall 2025,0,0,0,0,0,0
-8416953.30544325,4870279.78570744,17535,Bus,204,Westbound,29488,Lincoln Hwy & Ship Rd - MBFS,40.029842,-75.610778,Fall 2025,0,1,0,0,0,1
-8404434.64946711,4872046.32015864,17536,Bus,204,Westbound,29765,Lancaster Av & Central Av,40.041992,-75.498321,Fall 2025,3,0,0,0,0,0
-8418119.37710931,4870534.93234886,17537,Bus,204,Westbound,30417,Exton Square Mall & County Library,40.031597,-75.621253,Fall 2025,4,5,2,3,0,6
-8418667.18032351,4870740.07210193,17538,Bus,204,Westbound,30418,Exton Square Mall & North Entrance,40.033008,-75.626174,Fall 2025,1,2,1,0,0,0
-8418837.94442238,4870843.29782087,17539,Bus,204,Westbound,30419,Swedesford Rd & Pottstown Pk - MBNS,40.033718,-75.627708,Fall 2025,1,1,1,0,0,0
-8406939.22669047,4872825.58547954,17540,Bus,204,Westbound,30421,Foundary Way & Carnegie Blvd,40.047351,-75.52082,Fall 2025,0,3,1,1,2,2
-8407058.11590664,4872661.991393,17541,Bus,204,Westbound,30621,Brennan Blvd & Morehall Rd - MBFS,40.046226,-75.521888,Fall 2025,0,0,1,2,0,1
-8419748.42653758,4873226.65689431,17542,Bus,204,Westbound,30655,Pottstown Pk & Ship Rd - FS,40.050109,-75.635887,Fall 2025,0,2,0,2,0,0
-8420877.98541066,4875020.33398939,17543,Bus,204,Westbound,30656,Welsh Pool Rd & Phillips Rd,40.062442,-75.646034,Fall 2025,0,0,0,0,0,0
-8421429.12820958,4874915.46482712,17544,Bus,204,Westbound,30657,Welsh Pool Rd & Gordon Dr,40.061721,-75.650985,Fall 2025,0,1,0,0,0,0
-8421902.23604545,4874496.58104575,17545,Bus,204,Westbound,30658,Uwchlan Av & Marsh Creek Dr - MBNS,40.058841,-75.655235,Fall 2025,0,0,0,0,0,0
-8422289.51655392,4873966.74751206,17546,Bus,204,Westbound,30659,Uwchlan Av & Pottstown Pk - MBFS,40.055198,-75.658714,Fall 2025,0,1,0,1,0,0
-8422852.57053835,4873727.07368072,17547,Bus,204,Westbound,30660,Eagleview Blvd & Dowlin Forge Rd,40.05355,-75.663772,Fall 2025,0,3,0,0,0,0
-8422977.47100702,4874087.75009458,17548,Bus,204,Westbound,30661,Eagleview Blvd & Sherree Blvd,40.05603,-75.664894,Fall 2025,0,0,0,0,0,0
-8414895.45333645,4870619.6919166,17549,Bus,204,Westbound,31799,Lincoln Hwy & Valley Creek Blvd - FS,40.03218,-75.592292,Fall 2025,0,1,0,0,1,0
-8418041.34214627,4870153.30519078,17550,Bus,204,Westbound,31800,Lincoln Hwy & Exton Square Pkwy - MBNS,40.028972,-75.620552,Fall 2025,2,2,0,0,0,3
-8402846.45429196,4872101.1386494,17551,Bus,206,Eastbound,1874,Paoli Regional Rail Station,40.042369,-75.484054,Fall 2025,0,27,0,0,0,0
-8409014.8899158,4876797.75147008,17552,Bus,206,Eastbound,15301,General Warren Blvd & Otis - FS,40.074661,-75.539466,Fall 2025,8,0,0,0,0,0
-8403863.02388189,4871975.21652007,17553,Bus,206,Eastbound,19388,Lancaster Av & Cedar Hollow Rd,40.041503,-75.493186,Fall 2025,1,2,0,0,0,0
-8403309.32073468,4872000.80795497,17554,Bus,206,Eastbound,19389,Lancaster Av & Plank Av,40.041679,-75.488212,Fall 2025,0,0,0,0,0,0
-8406601.26071642,4874013.43222764,17555,Bus,206,Eastbound,29189,Swedesford Rd & Valley Stream Pkwy,40.055519,-75.517784,Fall 2025,0,0,0,0,0,0
-8407610.14926148,4873897.37530348,17556,Bus,206,Eastbound,29191,Liberty Blvd & Morehall Rd - MBFS,40.054721,-75.526847,Fall 2025,4,0,0,0,0,0
-8406781.26433304,4873929.07994234,17557,Bus,206,Eastbound,29263,Swedesford Rd & Liberty Blvd - MBFS,40.054939,-75.519401,Fall 2025,0,0,0,0,0,0
-8409157.601503,4875235.16651535,17558,Bus,206,Eastbound,29269,Great Valley Pkwy & 27 43 Bldg,40.063919,-75.540748,Fall 2025,0,0,0,0,0,0
-8409682.47290209,4875063.09649059,17559,Bus,206,Eastbound,29271,Great Valley Pkwy & 77 123 Bldg,40.062736,-75.545463,Fall 2025,1,0,0,0,0,0
-8409600.0964789,4874716.92916107,17560,Bus,206,Eastbound,29272,Great Valley Pkwy & 155 Bldg,40.060356,-75.544723,Fall 2025,0,0,0,0,0,0
-8409769.97002185,4874913.8648901,17561,Bus,206,Eastbound,29273,Great Valley Pkwy & 125 Bldg,40.06171,-75.546249,Fall 2025,2,0,0,0,0,0
-8409473.52621787,4874754.59972529,17562,Bus,206,Eastbound,29274,Great Valley Pkwy & 201 Bldg,40.060615,-75.543586,Fall 2025,3,0,0,0,0,0
-8409214.48576279,4874835.61374042,17563,Bus,206,Eastbound,29275,Great Valley Pkwy & 257 275 Bldg,40.061172,-75.541259,Fall 2025,6,0,0,0,0,0
-8408930.84370025,4874963.17215863,17564,Bus,206,Eastbound,29276,Great Valley Pkwy & Technology Dr,40.062049,-75.538711,Fall 2025,1,0,0,0,0,0
-8408599.66821514,4875195.74868879,17565,Bus,206,Eastbound,29277,Great Valley Pkwy & Morehall Rd,40.063648,-75.535736,Fall 2025,1,0,0,0,0,0
-8404534.83700883,4873402.62155621,17566,Bus,206,Eastbound,29304,Cedar Hollow Rd & Vanguard Blvd - FS,40.051319,-75.499221,Fall 2025,0,0,0,0,0,0
